company,console,name,metascore
Sony,PS3,Dead or Alive 5,74
Sony,PS3,Tokyo Jungle,74
Sony,PS3,PlayStation All-Stars Battle Royale,74
Sony,PS3,The House of the Dead 4,73
Sony,PS3,LittleBigPlanet Karting,73
Sony,PS3,Under Defeat HD,73
Sony,PS3,Grand Slam Tennis 2,73
Sony,PS3,Birds of Steel,73
Sony,PS3,All-Pro Football 2K8,73
Sony,PS3,Need for Speed ProStreet,73
Sony,PS3,NBA Live 08,73
Sony,PS3,Tony Hawk's Proving Ground,73
Sony,PS3,F.E.A.R.,72
Sony,PS3,LocoRoco Cocoreccho!,72
Sony,PS3,PAIN,71
Sony,PS3,The Simpsons Game,71
Sony,PS3,Juiced 2: Hot Import Nights,71
Sony,PS3,flOw,71
Sony,PS3,Proteus,72
Sony,PS3,rain,72
Sony,PS3,Disney Castle of Illusion starring Mickey Mouse,72
Sony,PS3,The Cave,72
Sony,PS3,Anarchy Reigns,71
Sony,PS3,DmC: Devil May Cry - Vergil's Downfall,71
Sony,PS3,One Piece: Pirate Warriors 2,71
Sony,PS3,Hitman HD Trilogy,71
Sony,PS3,Mamorukun Curse!,71
Sony,PS3,Call of Duty: Ghosts,71
Sony,PS3,Deadly Premonition: The Director's Cut,70
Sony,PS3,Atelier Ayesha: The Alchemist of Dusk,70
Sony,PS3,Castlevania: Lords of Shadow - Mirror of Fate HD,70
Sony,PS3,Tekken Revolution,70
Sony,PS3,Beyond: Two Souls,70
Sony,PS3,Capcom Arcade Cabinet,69
Sony,PS3,The Bureau: XCOM Declassified,69
Sony,PS3,Dynasty Warriors 8,68
Sony,PS3,Alien Breed,68
Sony,PS3,Arcana Heart 3: LOVEMAX!!!!!,68
Sony,PS3,MXGP: The Official Motocross Videogame,67
Sony,PS3,NASCAR '14,67
Sony,PS3,Ar nosurge: Ode to an Unborn Star,67
Sony,PS3,Pac-Man Museum,66
Sony,PS3,Lightning Returns: Final Fantasy XIII,66
Sony,PS3,Tears to Tiara II: Heir of the Overlord,65
Sony,PS3,Fairy Fencer F,65
Sony,PS3,Dynasty Warriors: Gundam Reborn,64
Sony,PS3,Zone of the Enders HD Collection,73
Sony,PS3,Ridge Racer Unbounded,72
Sony,PS3,Derrick the Deathfin,72
Sony,PS3,Marvel vs. Capcom Origins,72
Sony,PS3,Rayman 3 HD,72
Sony,PS3,X-Men Origins: Wolverine,73
Sony,PS3,Gotham City Impostors,72
Sony,PS3,Papo & Yo,72
Sony,PS3,Binary Domain,72
Sony,PS3,Wonderbook: Book of Spells,72
Sony,PS3,Guitar Hero: Smash Hits,73
Sony,PS3,Choplifter HD,71
Sony,PS3,The Amazing Spider-Man,71
Sony,PS3,Double Dragon: Neon,71
Sony,PS3,Mad Riders,71
Sony,PS3,Gravity Crash,73
Sony,PS3,Trash Panic,72
Sony,PS3,Asura's Wrath,71
Sony,PS3,Puddle,71
Sony,PS3,The Saboteur,72
Sony,PS3,Brave: The Video Game,71
Sony,PS3,Retro City Rampage,71
Sony,PS3,Sorcery,70
Sony,PS3,Warriors Orochi 3,70
Sony,PS3,50 Cent: Blood on the Sand,72
Sony,PS3,Sniper Elite V2,70
Sony,PS3,Silent Hill HD Collection,70
Sony,PS3,Rainbow Moon,70
Sony,PS3,Pid,70
Sony,PS3,Resident Evil: Chronicles HD Collection,70
Sony,PS3,Puzzle Quest: Galactrix,72
Sony,PS3,Overlord II,72
Sony,PS3,Wolfenstein,71
Sony,PS3,The Simpsons Arcade Game,69
Sony,PS3,Sports Champions 2,69
Sony,PS3,Bionic Commando,71
Sony,PS3,CellFactor: Psychokinetic Wars,71
Sony,PS3,Rock of Ages,68
Sony,PS3,Flock!,71
Sony,PS3,EyePet,70
Sony,PS3,GTI Club + Rally Cote D'Azur,70
Sony,PS3,Brink,72
Sony,PS3,Major League Baseball 2K11,72
Sony,PS3,GoldenEye 007: Reloaded,72
Sony,PS3,Dead Island,71
Sony,PS3,The Fancy Pants Adventures,71
Sony,PS3,Red Faction: Armageddon,71
Sony,PS3,Daytona USA,71
Sony,PS3,Dungeon Siege III,71
Sony,PS3,Swarm,71
Sony,PS3,Payday: The Heist,70
Sony,PS3,The Sims 3: Pets,70
Sony,PS3,Ratchet & Clank: All 4 One,70
Sony,PS3,"Warhammer 40,000: Space Marine",70
Sony,PS3,Cubixx HD,70
Sony,PS3,Hydrophobia Prophecy,70
Sony,PS3,Section 8: Prejudice,70
Sony,PS3,Disney Universe,70
Sony,PS3,Homefront,70
Sony,PS3,Test Drive Unlimited 2,70
Sony,PS3,Alice: Madness Returns,70
Sony,PS3,Two Worlds II,70
Sony,PS3,Under Siege,69
Sony,PS3,BloodRayne: Betrayal,69
Sony,PS3,Akimi Village,69
Sony,PS3,Burnout Crash!,69
Sony,PS3,Max & the Magic Marker: Gold Edition,69
Sony,PS3,Virtua Tennis 4,69
Sony,PS3,Star Wars: The Force Unleashed,71
Sony,PS3,NHL 2K9,70
Sony,PS3,Robert Ludlum's The Bourne Conspiracy,70
Sony,PS3,SingStar ABBA,70
Sony,PS3,Elefunk,70
Sony,PS3,Guitar Hero: Aerosmith,70
Sony,PS3,Alone in the Dark: Inferno,69
Sony,PS3,1942: Joint Strike,69
Sony,PS3,NCAA Basketball 09,68
Sony,PS3,Resident Evil 5: Desperate Escape,73
Sony,PS3,Funky Lab Rat,73
Sony,PS3,Resonance of Fate,72
Sony,PS3,Section 8,72
Sony,PS3,Heavy Rain: Move Edition,72
Sony,PS3,Majin and the Forsaken Kingdom,72
Sony,PS3,Alien Breed: Impact,71
Sony,PS3,SBK-09 Superbike World Championship,71
Sony,PS3,NBA Jam,71
Sony,PS3,Top Darts,70
Sony,PS3,EyePet: Move Edition,70
Sony,PS3,Rocket Knight,70
Sony,PS3,Vandal Hearts: Flames of Judgment,70
Sony,PS3,Tom Clancy's HAWX 2,70
Sony,PS3,MotoGP 09/10,70
Sony,PS3,Piyotama,70
Sony,PS3,Blazing Angels 2: Secret Missions of WWII,70
Sony,PS3,The Godfather: The Don's Edition,70
Sony,PS3,TimeShift,70
Sony,PS3,Conan,69
Sony,PS3,Def Jam: Icon,68
Sony,PS3,NCAA March Madness 08,67
Sony,PS3,MX vs. ATV Untamed,67
Sony,PS3,Harry Potter and the Order of the Phoenix,67
Sony,PS3,Strength of the Sword 3,67
Sony,PS3,Do Not Fall,67
Sony,PS3,Ninja Gaiden 3: Razor's Edge,67
Sony,PS3,Armored Core: Verdict Day,66
Sony,PS3,Divekick,65
Sony,PS3,Urban Trial Freestyle,64
Sony,PS3,Killer Is Dead,64
Sony,PS3,WRC 3: FIA World Rally Championship,63
Sony,PS3,Zombie Tycoon 2: Brainhov's Revenge,63
Sony,PS3,Dynasty Warriors 7 Empires,63
Sony,PS3,Fuse,63
Sony,PS3,Skydive: Proximity Flight,62
Sony,PS3,Doki-Doki Universe,62
Sony,PS3,Thunder Wolves,62
Sony,PS3,Dead Island: Riptide,62
Sony,PS3,Blast Factor,68
Sony,PS3,Blazing Angels: Squadrons of WWII,67
Sony,PS3,Assassin's Creed Liberation HD,64
Sony,PS3,Castlevania: Lords of Shadow 2,63
Sony,PS3,WRC 4: FIA World Rally Championship,63
Sony,PS3,F1 2014,62
Sony,PS3,Master Reboot,62
Sony,PS3,Ragnarok Odyssey ACE,61
Sony,PS3,Drakengard 3,61
Sony,PS3,Batman: Arkham Origins Blackgate - Deluxe Edition,60
Sony,PS3,Pac-Man and the Ghostly Adventures 2,59
Sony,PS3,Akiba's Trip: Undead & Undressed,57
Sony,PS3,Mugen Souls Z,57
Sony,PS3,Sacred 3,56
Sony,PS3,Short Peace: Ranko Tsukigime's Longest Day,56
Sony,PS3,Major League Baseball 2K12,68
Sony,PS3,Hell Yeah! Wrath of the Dead Rabbit,68
Sony,PS3,Labyrinth Legends,68
Sony,PS3,DanceStar Party Hits,68
Sony,PS3,Legasista,68
Sony,PS3,Tony Hawk's Pro Skater HD,67
Sony,PS3,Lollipop Chainsaw,67
Sony,PS3,Doom 3 BFG Edition,67
Sony,PS3,Malicious,67
Sony,PS3,Scarygirl,66
Sony,PS3,Atelier Meruru: The Apprentice of Arland,66
Sony,PS3,Angry Birds Trilogy,66
Sony,PS3,London 2012 - The Official Video Game of the Olympic Games,66
Sony,PS3,Black Knight Sword,66
Sony,PS3,Armored Core V,65
Sony,PS3,The Testament of Sherlock Holmes,65
Sony,PS3,UEFA Euro 2012,65
Sony,PS3,Dragon Ball Z Budokai HD Collection,64
Sony,PS3,Silent Hill: Downpour,64
Sony,PS3,Wrecked: Revenge Revisited,64
Sony,PS3,Time Machine: Rogue Pilot,64
Sony,PS3,The House of the Dead III,64
Sony,PS3,One Piece: Pirate Warriors,64
Sony,PS3,JoJo's Bizarre Adventure HD Ver.,64
Sony,PS3,Ratchet & Clank: Full Frontal Assault,64
Sony,PS3,Yakuza: Dead Souls,64
Sony,PS3,PixelJunk 4am,63
Sony,PS3,Castlevania: Harmony of Despair,68
Sony,PS3,MotoGP 10/11,68
Sony,PS3,Fallout: New Vegas - Dead Money,68
Sony,PS3,Mass Effect 2: Arrival,68
Sony,PS3,Zombie Apocalypse: Never Die Alone,67
Sony,PS3,Tom Clancy's Splinter Cell Classic Trilogy HD,67
Sony,PS3,Dungeon Hunter: Alliance,67
Sony,PS3,SOCOM 4: U.S. Navy SEALs,67
Sony,PS3,Modern Combat: Domination,67
Sony,PS3,Operation Flashpoint: Red River,67
Sony,PS3,Red Johnson's Chronicles,67
Sony,PS3,All Zombies Must Die!,67
Sony,PS3,DC Universe Online,67
Sony,PS3,Puzzle Agent,66
Sony,PS3,Michael Jackson The Experience,66
Sony,PS3,Slam Bolt Scrappers,66
Sony,PS3,Carnival Island,66
Sony,PS3,UFC Personal Trainer: The Ultimate Fitness System,65
Sony,PS3,Dragon Age II: Legacy,65
Sony,PS3,Resident Evil Code: Veronica X HD,65
Sony,PS3,"Warhammer 40,000: Kill Team",65
Sony,PS3,Rango,65
Sony,PS3,Explodemon,65
Sony,PS3,The Baconing,65
Sony,PS3,Dead Space 2: Severed,65
Sony,PS3,Tekken Hybrid,65
Sony,PS3,EyePet & Friends,65
Sony,PS3,Rio,65
Sony,PS3,StarDrone,64
Sony,PS3,Need for Speed: The Run,64
Sony,PS3,Dynasty Warriors 7: Xtreme Legends,64
Sony,PS3,Alien Breed 3: Descent,64
Sony,PS3,Lost Planet: Extreme Condition,67
Sony,PS3,Spider-Man: Web of Shadows,67
Sony,PS3,Sega Superstars Tennis,67
Sony,PS3,Major League Baseball 2K8,67
Sony,PS3,Turok,67
Sony,PS3,Supersonic Acrobatic Rocket-Powered Battle-Cars,67
Sony,PS3,Wolf of the Battlefield: Commando 3,66
Sony,PS3,Viking: Battle for Asgard,65
Sony,PS3,NASCAR 09,65
Sony,PS3,MotoGP 08,65
Sony,PS3,007: Quantum of Solace,65
Sony,PS3,NFL Head Coach 09,64
Sony,PS3,NIER,68
Sony,PS3,Lost Planet 2,68
Sony,PS3,Lead and Gold: Gangs of the Wild West,68
Sony,PS3,WRC: FIA World Rally Championship,68
Sony,PS3,Record of Agarest War,67
Sony,PS3,Dragon Age: Origins - Leliana's Song,67
Sony,PS3,Fret Nice,67
Sony,PS3,Beat Sketcher,67
Sony,PS3,Hyperballoid HD,67
Sony,PS3,Apache: Air Assault,66
Sony,PS3,nail'd,66
Sony,PS3,Planet Minigolf,66
Sony,PS3,Sackboy's Prehistoric Moves,66
Sony,PS3,Superstars V8 Racing,66
Sony,PS3,Atelier Rorona: The Alchemist of Arland,65
Sony,PS3,Aliens vs. Predator,65
Sony,PS3,James Bond 007: Blood Stone,65
Sony,PS3,Eat Them!,65
Sony,PS3,SingStar Dance,65
Sony,PS3,Matt Hazard: Blood Bath and Beyond,65
Sony,PS3,Alpha Protocol,64
Sony,PS3,Monopoly Streets,64
Sony,PS3,Dynasty Warriors: Strikeforce,64
Sony,PS3,White Knight Chronicles International Edition,64
Sony,PS3,X-Men: The Arcade Game,64
Sony,PS3,Star Wars: The Force Unleashed II,63
Sony,PS3,Lost Dimension,71
Sony,PS3,Duke Nukem 3D: Megaton Edition,70
Sony,PS3,Eiyuu Senki: The World Conquest,69
Sony,PS3,High Velocity Bowling,66
Sony,PS3,Armored Core 4,65
Sony,PS3,Enchanted Arms,64
Sony,PS3,Kane & Lynch: Dead Men,64
Sony,PS3,NBA 08,63
Sony,PS3,Cars Mater-National Championship,63
Sony,PS3,Sacred 2: Fallen Angel,70
Sony,PS3,WWE Legends of WrestleMania,70
Sony,PS3,Virtua Tennis 2009,70
Sony,PS3,Wet,70
Sony,PS3,LEGO Indiana Jones 2: The Adventure Continues,70
Sony,PS3,Tornado Outbreak,69
Sony,PS3,Rag Doll Kung Fu: Fists of Plastic,68
Sony,PS3,Switchball,68
Sony,PS3,G-Force,68
Sony,PS3,Battle Fantasia,67
Sony,PS3,Ice Age: Dawn of the Dinosaurs,67
Sony,PS3,The Godfather II,67
Sony,PS3,Fuel,67
Sony,PS3,Cloudy With a Chance of Meatballs,66
Sony,PS3,Full Auto 2: Battlelines,67
Sony,PS3,NBA 07,63
Sony,PS3,TNA iMPACT!,64
Sony,PS3,NBA 09 The Inside,63
Sony,PS3,FIFA Street 3,63
Sony,PS3,SOCOM: U.S. Navy SEALs Confrontation,63
Sony,PS3,Soldner-X: Himmelssturmer,63
Sony,PS3,Fatal Inertia EX,63
Sony,PS3,Shaun White Snowboarding,63
Sony,PS3,Armored Core: For Answer,62
Sony,PS3,Blitz: The League II,62
Sony,PS3,Fracture,62
Sony,PS3,Baja: Edge of Control,61
Sony,PS3,AC/DC Live: Rock Band Track Pack,60
Sony,PS3,Enemy Territory: Quake Wars,60
Sony,PS3,Need for Speed Undercover,59
Sony,PS3,Bolt,59
Sony,PS3,Dynasty Warriors 6,59
Sony,PS3,The Legend of Spyro: Dawn of the Dragon,59
Sony,PS3,Sacred Citadel,62
Sony,PS3,Lost Planet 3,61
Sony,PS3,Deadpool,61
Sony,PS3,Superfrog HD,61
Sony,PS3,PlayStation Move Fitness,61
Sony,PS3,Final Exam,60
Sony,PS3,Dust 514,59
Sony,PS3,Defiance,59
Sony,PS3,Atomic Ninjas,58
Sony,PS3,Army of Two: The Devil's Cartel,58
Sony,PS3,Ace Combat Infinity,54
Sony,PS3,Dragon Ball Z: Battle of Z,54
Sony,PS3,The Witch and the Hundred Knight,53
Sony,PS3,MUD - FIM Motocross World Championship,56
Sony,PS3,Hyperdimension Neptunia Victory,55
Sony,PS3,Saint Seiya: Brave Soldiers,55
Sony,PS3,Invizimals: The Lost Kingdom,50
Sony,PS3,Syberia,50
Sony,PS3,Adam's Venture Chronicles,49
Sony,PS3,Digimon All-Star Rumble,49
Sony,PS3,Sniper: Ghost Warrior 2,52
Sony,PS3,Fuel Overdose,51
Sony,PS3,Carnivores HD: Dinosaur Hunter,50
Sony,PS3,Enemy Front,43
Sony,PS3,Yaiba: Ninja Gaiden Z,43
Sony,PS3,Escape Dead Island,40
Sony,PS3,SoulCalibur: Lost Swords,38
Sony,PS3,Risen 3: Titan Lords,36
Sony,PS3,Magus,32
Sony,PS3,Rambo: The Video Game,23
Sony,PS3,Sonic the Hedgehog 4: Episode II,63
Sony,PS3,Test Drive: Ferrari Racing Legends,62
Sony,PS3,Saint Seiya: Sanctuary Battle,62
Sony,PS3,Jeremy McGrath's Offroad,61
Sony,PS3,F1 Race Stars,61
Sony,PS3,World Gone Sour,61
Sony,PS3,Zack Zero,60
Sony,PS3,Disney Epic Mickey 2: The Power of Two,59
Sony,PS3,Killzone HD,59
Sony,PS3,Way of the Samurai 4,58
Sony,PS3,Ninja Gaiden 3,58
Sony,PS3,Datura,57
Sony,PS3,Of Orcs and Men,57
Sony,PS3,Inversion,56
Sony,PS3,Red Johnson's Chronicles - One Against All,56
Sony,PS3,Medal of Honor: Warfighter,55
Sony,PS3,Mugen Souls,55
Sony,PS3,Order Up!!,55
Sony,PS3,Babel Rising,55
Sony,PS3,Dengeki Bunko: Fighting Climax,66
Sony,PS3,The Awakened Fate: Ultimatum,65
Sony,PS3,Tokyo Twilight Ghost Hunters,64
Sony,PS3,WRC 2: FIA World Rally Championship 2011,64
Sony,PS3,Earth Defense Force: Insect Armageddon,63
Sony,PS3,The Lord of the Rings: War in the North,63
Sony,PS3,Beat Hazard Ultra,63
Sony,PS3,Dead Block,63
Sony,PS3,Bionic Commando Rearmed 2,63
Sony,PS3,Phineas and Ferb: Across the 2nd Dimension,63
Sony,PS3,The UnderGarden,63
Sony,PS3,Fallout: New Vegas - Lonesome Road,62
Sony,PS3,NASCAR 2011: The Game,62
Sony,PS3,MicroBot,62
Sony,PS3,Armageddon Riders,62
Sony,PS3,MX vs. ATV Alive,61
Sony,PS3,Medieval Moves: Deadmund's Quest,61
Sony,PS3,Captain America: Super Soldier,61
Sony,PS3,Acceleration of SUGURI X-Edition,61
Sony,PS3,Green Lantern: Rise of the Manhunters,61
Sony,PS3,Ar tonelico Qoga: Knell of Ar Ciel,61
Sony,PS3,Moon Diver,60
Sony,PS3,White Knight Chronicles II,60
Sony,PS3,Okabu,59
Sony,PS3,The Adventures of Tintin: The Game,59
Sony,PS3,Wanted Corp,59
Sony,PS3,Mortal Kombat Arcade Kollection,59
Sony,PS3,Dynasty Warriors: Gundam 3,58
Sony,PS3,Spider-Man: Edge of Time,58
Sony,PS3,Bleach: Soul Resurreccion,58
Sony,PS3,Dragon Ball Z: Ultimate Tenkaichi,58
Sony,PS3,Blacklight: Tango Down,63
Sony,PS3,Wakeboarding HD,63
Sony,PS3,Legend of the Guardians: The Owls of Ga'Hoole,62
Sony,PS3,Kane & Lynch 2: Dog Days,62
Sony,PS3,MySims SkyHeroes,62
Sony,PS3,Trinity Universe,62
Sony,PS3,Shaun White Skateboarding,61
Sony,PS3,Wheelman,66
Sony,PS3,Trivial Pursuit,66
Sony,PS3,Monsters vs. Aliens,66
Sony,PS3,Go! Puzzle,62
Sony,PS3,Sengoku Basara: Samurai Heroes,61
Sony,PS3,Create,61
Sony,PS3,NHL 2K10,66
Sony,PS3,Harry Potter and the Half-Blood Prince,66
Sony,PS3,PixelJunk Racers,62
Sony,PS3,The Shoot,60
Sony,PS3,Dead to Rights: Retribution,60
Sony,PS3,Crazy Taxi,60
Sony,PS3,Fist of the North Star: Ken's Rage,60
Sony,PS3,Magic Orbz,66
Sony,PS3,3 on 3 NHL Arcade,66
Sony,PS3,Inferno Pool,66
Sony,PS3,Dragon Ball: Raging Blast 2,60
Sony,PS3,Splatterhouse,59
Sony,PS3,Karaoke Revolution,66
Sony,PS3,Diner Dash,65
Sony,PS3,Dark Void,59
Sony,PS3,Blade Kitten,59
Sony,PS3,Time Crisis: Razing Storm,58
Sony,PS3,Backbreaker,58
Sony,PS3,TRON: Evolution,58
Sony,PS3,Heavy Weapon: Atomic Tank,65
Sony,PS3,Afro Samurai,65
Sony,PS3,Lemmings,59
Sony,PS3,Dynasty Warriors: Gundam,60
Sony,PS3,Front Mission Evolved,58
Sony,PS3,Assassin's Creed II: Battle of Forli,58
Sony,PS3,John Daly's ProStroke Golf,58
Sony,PS3,Namco Museum Essentials,64
Sony,PS3,Untold Legends: Dark Kingdom,58
Sony,PS3,Time Crisis 4,60
Sony,PS3,Clive Barker's Jericho,60
Sony,PS3,Spider-Man 3,60
Sony,PS3,Nucleus,59
Sony,PS3,Afrika,63
Sony,PS3,Surf's Up,59
Sony,PS3,Revenge of the Wounded Dragons,63
Sony,PS3,Transformers: Revenge of the Fallen,63
Sony,PS3,Bakugan Battle Brawlers,63
Sony,PS3,Heroes Over Europe,62
Sony,PS3,Fist of the North Star: Ken's Rage 2,49
Sony,PS3,Le Tour de France 2013 - 100th Edition,48
Sony,PS3,Star Trek The Video Game,45
Sony,PS3,Aliens: Colonial Marines,43
Sony,PS3,Time and Eternity,42
Sony,PS3,Arcania: The Complete Tale,42
Sony,PS3,Adventure Time: Explore the Dungeon Because I DON'T KNOW!,40
Sony,PS3,Painkiller: Hell & Damnation,40
Sony,PS3,Farming Simulator,40
Sony,PS3,Girl Fight,35
Sony,PS3,The Walking Dead: Survival Instinct,34
Sony,PS3,Blades of Time,53
Sony,PS3,Hyperdimension Neptunia mk2,53
Sony,PS3,Game of Thrones,53
Sony,PS3,Resident Evil: Operation Raccoon City,52
Sony,PS3,Start the Party! Save the World,50
Sony,PS3,NeverDead,50
Sony,PS3,Wheels of Destruction: World Tour,49
Sony,PS3,Dungeon Twister,49
Sony,PS3,Risen 2: Dark Waters,47
Sony,PS3,Naughty Bear: Panic in Paradise,44
Sony,PS3,Battleship,44
Sony,PS3,007 Legends,41
Sony,PS3,Family Guy: Back to the Multiverse,40
Sony,PS3,Doctor Who: The Eternity Clock,39
Sony,PS3,The Expendables 2 Videogame,34
Sony,PS3,AMY,33
Sony,PS3,Smash 'N' Survive,31
Sony,PS3,Beijing 2008 - The Official Video Game of the Olympic Games,58
Sony,PS3,Madagascar: Escape 2 Africa,58
Sony,PS3,Rise of the Argonauts,57
Sony,PS3,Rocketmen: Axis of Evil,57
Sony,PS3,The Chronicles of Narnia: Prince Caspian,56
Sony,PS3,The Incredible Hulk,55
Sony,PS3,Monster Madness: Grave Danger,55
Sony,PS3,Haze,55
Sony,PS3,NBA Ballers: Chosen One,54
Sony,PS3,Sonic Unleashed,54
Sony,PS3,Lost: Via Domus,54
Sony,PS3,Disney Sing It,54
Sony,PS3,FaceBreaker,53
Sony,PS3,Transformers: Dark of the Moon,57
Sony,PS3,Dynasty Warriors 7,57
Sony,PS3,Faery: Legends of Avalon,57
Sony,PS3,Hunted: The Demon's Forge,57
Sony,PS3,Wizardry: Labyrinth of Lost Souls,57
Sony,PS3,Rune Factory: Tides of Destiny,55
Sony,PS3,Trinity: Souls of Zill O'll,55
Sony,PS3,Elevator Action Deluxe,54
Sony,PS3,Yoostar 2: In The Movies,54
Sony,PS3,PlayStation Move Heroes,53
Sony,PS3,Spare Parts,53
Sony,PS3,Sniper: Ghost Warrior,53
Sony,PS3,Jurassic Park: The Game,53
Sony,PS3,Voltron: Defender of the Universe,52
Sony,PS3,Air Conflicts: Secret Wars,51
Sony,PS3,Duke Nukem Forever,51
Sony,PS3,Knights Contract,51
Sony,PS3,Bodycount,50
Sony,PS3,Record of Agarest War Zero,50
Sony,PS3,X-Men: Destiny,50
Sony,PS3,Rugby World Cup 2011,50
Sony,PS3,Red Faction: Battlegrounds,49
Sony,PS3,Texas Cheat 'Em,62
Sony,PS3,Polar Panic,62
Sony,PS3,Dynasty Warriors 6 Empires,62
Sony,PS3,Smash Cars,61
Sony,PS3,Wanted: Weapons of Fate,61
Sony,PS3,Major League Baseball 2K9,61
Sony,PS3,Zombie Apocalypse,61
Sony,PS3,James Cameron's Avatar: The Game,60
Sony,PS3,Madden NFL Arcade,60
Sony,PS3,SBK Superbike World Championship,59
Sony,PS3,Saw,59
Sony,PS3,Watchmen: The End Is Nigh Complete Experience,59
Sony,PS3,Guitar Hero: Van Halen,59
Sony,PS3,Way of the Samurai 3,58
Sony,PS3,The King of Fighters XII,57
Sony,PS3,Invincible Tiger: The Legend of Han Tao,57
Sony,PS3,Dragon Ball: Raging Blast,57
Sony,PS3,Genji: Days of the Blade,55
Sony,PS3,Bladestorm: The Hundred Years' War,58
Sony,PS3,NASCAR 08,57
Sony,PS3,Toy Home,57
Sony,PS3,BlackSite: Area 51,56
Sony,PS3,Disney/Pixar Ratatouille,55
Sony,PS3,Pirates of the Caribbean: At World's End,55
Sony,PS3,Transformers: The Game,54
Sony,PS3,Lair,53
Sony,PS3,The Lord of the Rings: Aragorn's Quest,58
Sony,PS3,Landit Bandit,57
Sony,PS3,DreamWorks Shrek Forever After,57
Sony,PS3,Borderlands: Mad Moxxi's Underdome Riot,56
Sony,PS3,TV Superstars,56
Sony,PS3,Spelunker HD,56
Sony,PS3,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,56
Sony,PS3,Start the Party!,55
Sony,PS3,Crescent Pale Mist,52
Sony,PS3,TerRover,52
Sony,PS3,How to Train Your Dragon,51
Sony,PS3,Sonic Adventure,50
Sony,PS3,Bakugan: Defenders of the Core,50
Sony,PS3,Kung-Fu Live,50
Sony,PS3,Top Gun,49
Sony,PS3,The Fight: Lights Out,48
Sony,PS3,Deadliest Catch: Sea of Chaos,48
Sony,PS3,Blood Drive,47
Sony,PS3,Pure Futbol,46
Sony,PS3,Saw II: Flesh & Blood,45
Sony,PS3,Rock of the Dead,45
Sony,PS3,Racquet Sports,45
Sony,PS3,Venetica,47
Sony,PS3,Rush'N Attack Ex-Patriot,47
Sony,PS3,Supremacy MMA,47
Sony,PS3,The Cursed Crusade,45
Sony,PS3,Call of Juarez: The Cartel,45
Sony,PS3,Hyperdimension Neptunia,45
Sony,PS3,Warriors: Legends of Troy,44
Sony,PS3,Mindjack,44
Sony,PS3,PlayStation Move Ape Escape,43
Sony,PS3,"Harry Potter and the Deathly Hallows, Part 2",43
Sony,PS3,Battle: Los Angeles,43
Sony,PS3,Ghostbusters: Sanctum of Slime,42
Sony,PS3,JASF: Jane's Advanced Strike Fighters,41
Sony,PS3,Thor: God of Thunder,39
Sony,PS3,DreamWorks Kung Fu Panda 2,31
Sony,PS3,Hail to the Chimp,51
Sony,PS3,WALL-E,51
Sony,PS3,Conflict: Denied Ops,51
Sony,PS3,Legendary,50
Sony,PS3,Novastrike,49
Sony,PS3,Hellboy: The Science of Evil,47
Sony,PS3,NFL Tour,45
Sony,PS3,NPPL Championship Paintball 2009,45
Sony,PS3,Golden Axe: Beast Rider,44
Sony,PS3,Iron Man,42
Sony,PS3,Turning Point: Fall of Liberty,42
Sony,PS3,Topatoi: Spinning Through The Worlds,55
Sony,PS3,Watchmen: The End Is Nigh,54
Sony,PS3,The Lord of the Rings: Conquest,54
Sony,PS3,Dynasty Warriors: Gundam 2,54
Sony,PS3,Where the Wild Things Are,53
Sony,PS3,Scene It? Bright Lights! Big Screen!,53
Sony,PS3,Fairytale Fights,53
Sony,PS3,Cross Edge,52
Sony,PS3,Eat Lead: The Return of Matt Hazard,51
Sony,PS3,Stormrise,51
Sony,PS3,X-Blades,50
Sony,PS3,Planet 51,50
Sony,PS3,MLB Front Office Manager,49
Sony,PS3,Mahjong Tales: Ancient Wisdom,47
Sony,PS3,Mobile Suit Gundam: Crossfire,33
Sony,PS3,Beowulf: The Game,51
Sony,PS3,Soldier of Fortune: Payback,50
Sony,PS3,Super Rub a Dub,49
Sony,PS3,Fantastic Four: Rise of the Silver Surfer,47
Sony,PS3,Sonic the Hedgehog,43
Sony,PS3,The Golden Compass,40
Sony,PS3,Last Rebellion,44
Sony,PS3,Quantum Theory,43
Sony,PS3,Naughty Bear,43
Sony,PS3,Prison Break: The Conspiracy,42
Sony,PS3,Clash of the Titans,41
Sony,PS3,Iron Man 2,41
Sony,PS3,"Harry Potter and the Deathly Hallows, Part 1",38
Sony,PS3,Dead Space Ignition,36
Sony,PS3,Kung Fu Rider,36
Sony,PS3,Power Gig: Rise of the SixString,36
Sony,PS3,Kick-Ass,33
Sony,PS3,Dream Chronicles,31
Sony,PS3,Rock Revolution,42
Sony,PS3,Go! Sports Skydiving,42
Sony,PS3,The History Channel: Battle for the Pacific,36
Sony,PS3,Vampire Rain: Altered Species,30
Sony,PS3,The Punisher: No Mercy,47
Sony,PS3,.detuned,46
Sony,PS3,Tony Hawk Ride,44
Sony,PS3,Terminator Salvation,43
Sony,PS3,G.I. Joe: The Rise of Cobra,43
Sony,PS3,Star Wars The Clone Wars: Republic Heroes,43
Sony,PS3,Damnation,36
Sony,PS3,ShellShock 2: Blood Trails,35
Sony,PS3,Rogue Warrior,27
Sony,PS3,NBA Unrivaled,24
Sony,PS3,Leisure Suit Larry: Box Office Bust,17
Microsoft,X360,Grand Theft Auto V,97
